epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.6907752920996468,0.5377358490566038,0.70265774306129,0.47941176470588237,0.001
2,0.6903011506458498,0.5400943396226415,0.7042930673150455,0.47941176470588237,0.001
3,0.6898903902971519,0.5400943396226415,0.7031512604040258,0.47941176470588237,0.001
4,0.6895023809289033,0.5400943396226415,0.7069374757654526,0.47941176470588237,0.001
5,0.6899693484576244,0.5400943396226415,0.7033710437662462,0.47941176470588237,0.001
6,0.689888467203896,0.5400943396226415,0.7030921136631685,0.47941176470588237,0.001
7,0.6896349315373402,0.5400943396226415,0.7027620434761047,0.47941176470588237,0.001
8,0.6894346059493299,0.5347877358490566,0.7043745980543249,0.47941176470588237,0.001
9,0.6887615131882002,0.5395047169811321,0.7047788907499875,0.47941176470588237,0.001
10,0.6883221054976841,0.5418632075471698,0.7062271945616778,0.47941176470588237,0.001
11,0.6885181867851401,0.5371462264150944,0.7044110704870785,0.47941176470588237,0.001
12,0.6885624741608242,0.5424528301886793,0.7028559355174794,0.47941176470588237,0.0005
13,0.6879559935263868,0.5389150943396226,0.7039262596298667,0.47941176470588237,0.0005
14,0.6873900294303894,0.5395047169811321,0.7031125342144685,0.47941176470588237,0.0005
15,0.687179593545086,0.5371462264150944,0.7043551977942971,0.47941176470588237,0.0005
16,0.6868787891459915,0.5400943396226415,0.7042589580311495,0.47941176470588237,0.0005
17,0.6869047104187731,0.5430424528301887,0.7045330321087556,0.47941176470588237,0.0005
18,0.6862465311896127,0.5412735849056604,0.7042955524781171,0.47941176470588237,0.0005
19,0.6874933164074736,0.5430424528301887,0.7042639052166658,0.47941176470588237,0.0005
20,0.6864926691325206,0.5524764150943396,0.7032120297936832,0.47941176470588237,0.0005
21,0.6859159345896739,0.5430424528301887,0.7031924198655521,0.47941176470588237,0.0005
